0	178	97	125	131	275	247	304	163	213	267	200	208	208	246	266	162	323	172	153	77	78	179	127	141	270	145	0
178	0	87	141	150	223	99	155	149	88	188	187	100	100	267	174	39	279	18	263	194	158	177	127	243	217	65	178
97	89	0	122	88	211	151	209	105	119	191	149	117	117	219	185	86	265	77	183	109	74	132	114	164	205	84	97
125	141	124	0	207	332	239	296	228	219	307	272	224	224	338	299	104	387	149	273	192	173	253	14	258	326	76	125
131	150	88	207	0	144	161	208	34	122	140	70	109	109	131	144	166	192	133	120	80	54	49	200	100	139	170	131
275	223	211	332	144	0	157	162	112	140	46	78	125	125	104	65	257	56	206	214	217	198	98	322	200	6	274	275
247	99	151	239	161	157	0	59	139	38	112	157	52	52	233	94	139	208	90	279	233	197	158	225	260	152	164	247
304	155	209	296	208	162	59	0	181	92	116	188	100	100	255	98	194	202	148	323	284	250	194	282	304	158	220	304
163	149	105	228	34	112	139	181	0	102	107	44	86	86	119	111	172	163	131	142	114	87	28	219	123	107	181	163
213	88	119	219	122	140	38	92	102	0	101	125	17	17	204	86	126	194	73	241	195	159	123	206	222	134	149	213
267	188	191	307	140	46	112	116	107	101	0	89	88	88	141	19	224	95	171	233	220	194	104	296	216	42	244	267
200	187	149	272	70	78	157	188	44	125	89	0	108	108	80	100	213	123	169	144	140	122	21	263	128	73	224	200
208	100	117	224	109	125	52	100	86	17	88	108	0	0	187	76	136	180	83	227	185	150	107	212	208	119	157	208
208	100	117	224	109	125	52	100	86	17	88	108	0	0	187	76	136	180	83	227	185	150	107	212	208	119	157	208
246	267	219	338	131	104	233	255	119	204	141	80	187	187	0	158	291	112	249	134	172	171	91	331	128	104	299	246
266	174	185	299	144	65	94	98	111	86	19	100	76	76	158	0	211	113	159	243	224	196	113	287	226	61	232	266
162	39	86	104	166	257	139	194	172	126	224	213	136	136	291	211	0	313	53	269	194	160	200	89	250	251	28	162
323	279	265	387	192	56	208	202	163	194	95	123	180	180	112	113	313	0	262	241	260	245	144	377	231	62	330	323
172	18	77	149	133	206	90	148	131	73	171	169	83	83	249	159	53	262	0	247	181	145	159	135	228	200	76	172
153	263	183	273	120	214	279	323	142	241	233	144	227	227	134	243	269	241	247	0	81	109	131	271	20	212	264	153
77	194	109	192	80	217	233	284	114	195	220	140	185	185	172	224	194	260	181	81	0	37	120	190	66	213	187	77
78	158	74	173	54	198	197	250	87	159	194	122	150	150	171	196	160	245	145	109	37	0	101	169	91	193	156	78
179	177	132	253	49	98	158	194	28	123	104	21	107	107	91	113	200	144	159	131	120	101	0	245	113	94	209	179
127	127	114	14	200	322	225	282	219	206	296	263	212	212	331	287	89	377	135	271	190	169	245	0	255	316	62	127
141	243	164	258	100	200	260	304	123	222	216	128	208	208	128	226	250	231	228	20	66	91	113	255	0	197	246	141
270	217	205	326	139	6	152	158	107	134	42	73	119	119	104	61	251	62	200	212	213	193	94	316	197	0	268	270
145	65	84	76	170	274	164	220	181	149	244	224	157	157	299	232	28	330	76	264	187	156	209	62	246	268	0	145
0	178	97	125	131	275	247	304	163	213	267	200	208	208	246	266	162	323	172	153	77	78	179	127	141	270	145	0
