0	95	218	241	224	72	158	158	81	48	72	40	149	86	161	233	61	118	236	0
95	0	123	166	135	28	139	139	18	89	88	70	139	9	69	141	112	37	150	95
218	124	0	125	57	147	199	199	138	205	195	190	208	132	65	51	226	110	75	218
241	166	126	0	182	193	131	131	169	204	183	201	146	172	158	78	215	130	201	241
224	135	57	182	0	152	242	242	153	224	219	205	248	143	66	108	246	138	19	224
72	28	147	193	152	0	152	152	26	79	85	58	150	21	89	169	102	63	165	72
158	139	199	131	242	152	0	0	127	111	86	120	15	138	185	176	108	112	260	158
158	139	199	131	242	152	0	0	127	111	86	120	15	138	185	176	108	112	260	158
81	18	138	169	153	26	127	127	0	71	70	53	126	12	87	153	94	39	168	81
48	89	205	204	224	79	111	111	71	0	25	21	101	81	158	210	24	96	239	48
72	88	195	183	219	85	86	86	70	25	0	36	78	81	154	195	33	85	235	72
40	70	190	201	205	58	120	120	53	21	36	0	113	62	140	199	44	83	220	40
149	139	208	146	248	150	15	15	126	101	78	113	0	137	190	188	96	115	267	149
86	9	132	172	143	21	138	138	12	81	81	62	137	0	78	150	104	42	158	86
161	69	65	158	66	89	185	185	87	158	154	140	190	78	0	103	181	76	81	161
233	141	51	78	108	169	176	176	153	210	195	199	188	150	103	0	227	116	126	233
61	112	226	215	246	102	108	108	94	24	33	44	96	104	181	227	0	116	262	61
118	37	110	130	138	63	112	112	39	96	85	83	115	42	76	116	116	0	155	118
236	150	75	201	19	165	260	260	168	239	235	220	267	158	81	126	262	155	0	236
0	95	218	241	224	72	158	158	81	48	72	40	149	86	161	233	61	118	236	0
