0	114	262	289	104	269	190	97	86	58	87	49	179	103	193	0
114	0	148	199	55	162	167	22	105	107	33	85	167	11	83	114
262	150	0	150	178	68	239	166	234	246	177	228	250	159	78	262
289	199	152	0	185	219	157	203	219	245	231	241	175	206	190	289
104	55	178	185	0	207	116	37	57	70	67	58	114	51	129	104
269	162	68	219	207	0	290	184	263	268	182	246	298	172	79	269
190	167	239	157	116	290	0	153	103	133	182	144	18	165	222	190
97	22	166	203	37	184	153	0	84	85	32	63	151	14	105	97
86	105	234	219	57	263	103	84	0	30	103	44	93	97	185	86
58	107	246	245	70	268	133	85	30	0	95	25	122	97	190	58
87	33	177	231	67	182	182	32	103	95	0	70	180	25	106	87
49	85	228	241	58	246	144	63	44	25	70	0	136	74	168	49
179	167	250	175	114	298	18	151	93	122	180	136	0	164	228	179
103	11	159	206	51	172	165	14	97	97	25	74	164	0	94	103
193	83	78	190	129	79	222	105	185	190	106	168	228	94	0	193
0	114	262	289	104	269	190	97	86	58	87	49	179	103	193	0
