0	178	97	125	131	275	304	163	200	153	208	208	246	266	162	323	172	93	77	127	141	270	145	0
178	0	87	141	150	223	155	149	187	263	100	100	267	174	39	279	18	137	194	127	243	217	65	178
97	89	0	122	88	211	209	105	149	183	117	117	219	185	86	265	77	99	109	114	164	205	84	97
125	141	124	0	207	332	296	228	272	273	224	224	338	299	104	387	149	32	192	14	258	326	76	125
131	150	88	207	0	144	208	34	70	120	109	109	131	144	166	192	133	180	80	200	100	139	170	131
275	223	211	332	144	0	162	112	78	214	125	125	104	65	257	56	206	310	217	322	200	6	274	275
304	155	209	296	208	162	0	181	188	323	100	100	255	98	194	202	148	289	284	282	304	158	220	304
163	149	105	228	34	112	181	0	44	142	86	86	119	111	172	163	131	203	114	219	123	107	181	163
200	187	149	272	70	78	188	44	0	144	108	108	80	100	213	123	169	246	140	263	128	73	224	200
153	263	183	273	120	214	323	142	144	0	227	227	134	243	269	241	247	240	81	271	20	212	264	153
208	100	117	224	109	125	100	86	108	227	0	0	187	76	136	180	83	210	185	212	208	119	157	208
208	100	117	224	109	125	100	86	108	227	0	0	187	76	136	180	83	210	185	212	208	119	157	208
246	267	219	338	131	104	255	119	80	134	187	187	0	158	291	112	249	310	172	331	128	104	299	246
266	174	185	299	144	65	98	111	100	243	76	76	158	0	211	113	159	282	224	287	226	61	232	266
162	39	86	104	166	257	194	172	213	269	136	136	291	211	0	313	53	105	194	89	250	251	28	162
323	279	265	387	192	56	202	163	123	241	180	180	112	113	313	0	262	364	260	377	231	62	330	323
172	18	77	149	133	206	148	131	169	247	83	83	249	159	53	262	0	141	181	135	228	200	76	172
93	137	99	32	180	310	289	203	246	240	210	210	310	282	105	364	141	0	160	35	226	305	78	93
77	194	109	192	80	217	284	114	140	81	185	185	172	224	194	260	181	160	0	190	66	213	187	77
127	127	114	14	200	322	282	219	263	271	212	212	331	287	89	377	135	35	190	0	255	316	62	127
141	243	164	258	100	200	304	123	128	20	208	208	128	226	250	231	228	226	66	255	0	197	246	141
270	217	205	326	139	6	158	107	73	212	119	119	104	61	251	62	200	305	213	316	197	0	268	270
145	65	84	76	170	274	220	181	224	264	157	157	299	232	28	330	76	78	187	62	246	268	0	145
0	178	97	125	131	275	304	163	200	153	208	208	246	266	162	323	172	93	77	127	141	270	145	0
