0	159	149	139	191	159	91	177	157	157	175	178	138	102	194	167	137	40	257	135	127	42	105	0
159	0	55	183	199	44	81	116	99	99	197	77	206	58	194	32	238	120	214	148	200	124	93	159
149	56	0	213	240	16	100	165	145	145	234	130	231	68	236	32	256	109	265	182	224	107	122	149
139	183	214	0	55	213	114	102	100	100	38	138	29	145	62	210	75	144	134	38	32	154	92	139
191	199	240	55	0	236	147	92	102	102	18	136	74	175	10	229	118	189	82	61	83	200	120	191
159	44	16	213	236	0	102	158	139	139	232	121	233	71	232	16	260	119	257	181	226	119	122	159
91	81	100	114	147	102	0	96	74	74	138	88	132	31	145	101	159	61	191	86	124	70	27	91
177	116	165	102	92	158	96	0	22	22	97	44	131	113	85	148	176	156	100	67	132	165	73	177
157	99	145	100	102	139	74	22	0	0	103	38	128	91	96	130	170	134	121	62	127	144	53	157
157	99	145	100	102	139	74	22	0	0	103	38	128	91	96	130	170	134	121	62	127	144	53	157
175	197	234	38	18	232	138	97	103	103	0	139	56	168	27	226	101	176	100	52	64	187	113	175
178	77	130	138	136	121	88	44	38	38	139	0	166	93	129	108	207	149	138	100	164	157	76	178
138	206	231	29	74	233	132	131	128	128	56	166	0	163	83	231	46	151	156	66	11	160	113	138
102	58	68	145	175	71	31	113	91	91	168	93	163	0	173	72	189	64	212	116	155	69	55	102
194	194	236	62	10	232	145	85	96	96	27	129	83	173	0	225	128	191	73	61	91	201	119	194
167	32	32	210	229	16	101	148	130	130	226	108	231	72	225	0	260	126	246	176	225	128	118	167
137	238	256	75	118	260	159	176	170	170	101	207	46	189	128	260	0	161	200	109	44	169	146	137
40	120	109	144	189	119	61	156	134	134	176	149	151	64	191	126	161	0	246	129	140	11	83	40
257	214	265	134	82	257	191	100	121	121	100	138	156	212	73	246	200	246	0	122	164	256	165	257
135	148	182	38	61	181	86	67	62	62	52	100	66	116	61	176	109	129	122	0	65	140	61	135
127	200	224	32	83	226	124	132	127	127	64	164	11	155	91	225	44	140	164	65	0	150	107	127
42	124	107	154	200	119	70	165	144	144	187	157	160	69	201	128	169	11	256	140	150	0	93	42
105	93	122	92	120	122	27	73	53	53	113	76	113	55	119	118	146	83	165	61	107	93	0	105
0	159	149	139	191	159	91	177	157	157	175	178	138	102	194	167	137	40	257	135	127	42	105	0
