0	95	218	241	87	213	231	40	158	158	81	48	72	72	58	76	149	86	161	233	61	118	236	0
95	0	123	166	46	118	155	70	139	139	18	89	88	28	112	103	139	9	69	141	112	37	150	95
218	124	0	125	148	19	117	190	199	199	138	205	195	147	227	208	208	132	65	51	226	110	75	218
241	166	126	0	154	107	11	201	131	131	169	204	183	193	218	269	146	172	158	78	215	130	201	241
87	46	148	154	0	138	144	49	96	96	31	58	47	56	79	126	95	42	108	152	77	38	189	87
213	118	19	107	138	0	98	182	182	182	132	196	184	144	217	210	192	127	69	36	216	100	94	213
231	155	117	11	144	98	0	192	127	127	159	196	175	182	210	259	141	161	148	71	207	120	192	231
40	70	190	201	49	182	192	0	120	120	53	21	36	58	44	100	113	62	140	199	44	83	220	40
158	139	199	131	96	182	127	120	0	0	127	111	86	152	112	218	15	138	185	176	108	112	260	158
158	139	199	131	96	182	127	120	0	0	127	111	86	152	112	218	15	138	185	176	108	112	260	158
81	18	138	169	31	132	159	53	127	127	0	71	70	26	94	102	126	12	87	153	94	39	168	81
48	89	205	204	58	196	196	21	111	111	71	0	25	79	23	117	101	81	158	210	24	96	239	48
72	88	195	183	47	184	175	36	86	86	70	25	0	85	36	136	78	81	154	195	33	85	235	72
72	28	147	193	56	144	182	58	152	152	26	79	85	0	102	77	150	21	89	169	102	63	165	72
58	112	227	218	79	217	210	44	112	112	94	23	36	102	0	132	101	104	181	230	4	117	262	58
76	103	208	269	126	210	259	100	218	218	102	117	136	77	132	0	212	97	144	239	135	139	201	76
149	139	208	146	95	192	141	113	15	15	126	101	78	150	101	212	0	137	190	188	96	115	267	149
86	9	132	172	42	127	161	62	138	138	12	81	81	21	104	97	137	0	78	150	104	42	158	86
161	69	65	158	108	69	148	140	185	185	87	158	154	89	181	144	190	78	0	103	181	76	81	161
233	141	51	78	152	36	71	199	176	176	153	210	195	169	230	239	188	150	103	0	227	116	126	233
61	112	226	215	77	216	207	44	108	108	94	24	33	102	4	135	96	104	181	227	0	116	262	61
118	37	110	130	38	100	120	83	112	112	39	96	85	63	117	139	115	42	76	116	116	0	155	118
236	150	75	201	189	94	192	220	260	260	168	239	235	165	262	201	267	158	81	126	262	155	0	236
0	95	218	241	87	213	231	40	158	158	81	48	72	72	58	76	149	86	161	233	61	118	236	0
