0	178	97	125	131	275	208	246	266	162	323	172	141	270	145	294	163	228	256	0
178	0	87	141	150	223	100	267	174	39	279	18	243	217	65	127	23	55	96	178
97	89	0	122	88	211	117	219	185	86	265	77	164	205	84	197	68	133	159	97
125	141	124	0	207	332	224	338	299	104	387	149	258	326	76	266	144	195	237	125
131	150	88	207	0	144	109	131	144	166	192	133	100	139	170	216	127	173	178	131
275	223	211	332	144	0	125	104	65	257	56	206	200	6	274	200	206	207	178	275
208	100	117	224	109	125	0	187	76	136	180	83	208	119	157	108	85	85	72	208
246	267	219	338	131	104	187	0	158	291	112	249	128	104	299	285	245	271	255	246
266	174	185	299	144	65	76	158	0	211	113	159	226	61	232	135	161	148	115	266
162	39	86	104	166	257	136	291	211	0	313	53	250	251	28	163	51	91	135	162
323	279	265	387	192	56	180	112	113	313	0	262	231	62	330	245	262	260	228	323
172	18	77	149	133	206	83	249	159	53	262	0	228	200	76	125	9	56	91	172
141	243	164	258	100	200	208	128	226	250	231	228	0	197	246	316	220	272	278	141
270	217	205	326	139	6	119	104	61	251	62	200	197	0	268	196	200	202	173	270
145	65	84	76	170	274	157	299	232	28	330	76	246	268	0	190	72	118	162	145
294	127	197	266	216	200	108	285	135	163	245	125	316	196	190	0	133	72	39	294
163	23	68	144	127	206	85	245	161	51	262	9	220	200	72	133	0	65	99	163
228	55	133	195	173	207	85	271	148	91	260	56	272	202	118	72	65	0	46	228
256	96	159	237	178	178	72	255	115	135	228	91	278	173	162	39	99	46	0	256
0	178	97	125	131	275	208	246	266	162	323	172	141	270	145	294	163	228	256	0
