0	95	218	241	87	224	158	81	48	72	72	40	149	86	161	233	61	118	236	0
95	0	123	166	46	135	139	18	89	88	28	70	139	9	69	141	112	37	150	95
218	124	0	125	148	57	199	138	205	195	147	190	208	132	65	51	226	110	75	218
241	166	126	0	154	182	131	169	204	183	193	201	146	172	158	78	215	130	201	241
87	46	148	154	0	173	96	31	58	47	56	49	95	42	108	152	77	38	189	87
224	135	57	182	173	0	242	153	224	219	152	205	248	143	66	108	246	138	19	224
158	139	199	131	96	242	0	127	111	86	152	120	15	138	185	176	108	112	260	158
81	18	138	169	31	153	127	0	71	70	26	53	126	12	87	153	94	39	168	81
48	89	205	204	58	224	111	71	0	25	79	21	101	81	158	210	24	96	239	48
72	88	195	183	47	219	86	70	25	0	85	36	78	81	154	195	33	85	235	72
72	28	147	193	56	152	152	26	79	85	0	58	150	21	89	169	102	63	165	72
40	70	190	201	49	205	120	53	21	36	58	0	113	62	140	199	44	83	220	40
149	139	208	146	95	248	15	126	101	78	150	113	0	137	190	188	96	115	267	149
86	9	132	172	42	143	138	12	81	81	21	62	137	0	78	150	104	42	158	86
161	69	65	158	108	66	185	87	158	154	89	140	190	78	0	103	181	76	81	161
233	141	51	78	152	108	176	153	210	195	169	199	188	150	103	0	227	116	126	233
61	112	226	215	77	246	108	94	24	33	102	44	96	104	181	227	0	116	262	61
118	37	110	130	38	138	112	39	96	85	63	83	115	42	76	116	116	0	155	118
236	150	75	201	189	19	260	168	239	235	165	220	267	158	81	126	262	155	0	236
0	95	218	241	87	224	158	81	48	72	72	40	149	86	161	233	61	118	236	0
