0	178	97	125	131	275	247	304	163	208	208	246	266	162	323	172	153	93	77	127	141	270	145	0
178	0	87	141	150	223	99	155	149	100	100	267	174	39	279	18	263	137	194	127	243	217	65	178
97	89	0	122	88	211	151	209	105	117	117	219	185	86	265	77	183	99	109	114	164	205	84	97
125	141	124	0	207	332	239	296	228	224	224	338	299	104	387	149	273	32	192	14	258	326	76	125
131	150	88	207	0	144	161	208	34	109	109	131	144	166	192	133	120	180	80	200	100	139	170	131
275	223	211	332	144	0	157	162	112	125	125	104	65	257	56	206	214	310	217	322	200	6	274	275
247	99	151	239	161	157	0	59	139	52	52	233	94	139	208	90	279	231	233	225	260	152	164	247
304	155	209	296	208	162	59	0	181	100	100	255	98	194	202	148	323	289	284	282	304	158	220	304
163	149	105	228	34	112	139	181	0	86	86	119	111	172	163	131	142	203	114	219	123	107	181	163
208	100	117	224	109	125	52	100	86	0	0	187	76	136	180	83	227	210	185	212	208	119	157	208
208	100	117	224	109	125	52	100	86	0	0	187	76	136	180	83	227	210	185	212	208	119	157	208
246	267	219	338	131	104	233	255	119	187	187	0	158	291	112	249	134	310	172	331	128	104	299	246
266	174	185	299	144	65	94	98	111	76	76	158	0	211	113	159	243	282	224	287	226	61	232	266
162	39	86	104	166	257	139	194	172	136	136	291	211	0	313	53	269	105	194	89	250	251	28	162
323	279	265	387	192	56	208	202	163	180	180	112	113	313	0	262	241	364	260	377	231	62	330	323
172	18	77	149	133	206	90	148	131	83	83	249	159	53	262	0	247	141	181	135	228	200	76	172
153	263	183	273	120	214	279	323	142	227	227	134	243	269	241	247	0	240	81	271	20	212	264	153
93	137	99	32	180	310	231	289	203	210	210	310	282	105	364	141	240	0	160	35	226	305	78	93
77	194	109	192	80	217	233	284	114	185	185	172	224	194	260	181	81	160	0	190	66	213	187	77
127	127	114	14	200	322	225	282	219	212	212	331	287	89	377	135	271	35	190	0	255	316	62	127
141	243	164	258	100	200	260	304	123	208	208	128	226	250	231	228	20	226	66	255	0	197	246	141
270	217	205	326	139	6	152	158	107	119	119	104	61	251	62	200	212	305	213	316	197	0	268	270
145	65	84	76	170	274	164	220	181	157	157	299	232	28	330	76	264	78	187	62	246	268	0	145
0	178	97	125	131	275	247	304	163	208	208	246	266	162	323	172	153	93	77	127	141	270	145	0
