0	114	262	289	104	269	255	188	168	190	190	97	58	86	87	49	69	107	203	91	179	103	193	0
114	0	148	199	55	162	142	111	58	167	167	22	107	105	33	85	135	83	130	124	167	11	83	114
262	150	0	150	178	68	23	148	100	239	239	166	246	234	177	228	273	197	159	250	250	159	78	262
289	199	152	0	185	219	128	102	147	157	157	203	245	219	231	241	262	279	90	323	175	206	190	289
104	55	178	185	0	207	166	84	78	116	116	37	70	57	67	58	95	125	101	152	114	51	129	104
269	162	68	219	207	0	91	201	134	290	290	184	268	263	182	246	296	182	215	234	298	172	79	269
255	142	23	128	166	91	0	128	89	219	219	158	235	221	173	219	261	200	137	252	230	153	83	255
188	111	148	102	84	201	128	0	77	91	91	108	144	119	139	140	162	193	20	230	103	115	140	188
168	58	100	147	78	134	89	77	0	158	158	71	147	135	91	130	173	133	96	180	165	68	64	168
190	167	239	157	116	290	219	91	158	0	0	153	133	103	182	144	135	240	83	261	18	165	222	190
190	167	239	157	116	290	219	91	158	0	0	153	133	103	182	144	135	240	83	261	18	165	222	190
97	22	166	203	37	184	158	108	71	153	153	0	85	84	32	63	113	89	127	122	151	14	105	97
58	107	246	245	70	268	235	144	147	133	133	85	0	30	95	25	28	139	156	140	122	97	190	58
86	105	234	219	57	263	221	119	135	103	103	84	30	0	103	44	43	154	130	164	93	97	185	86
87	33	177	231	67	182	173	139	91	182	182	32	95	103	0	70	122	58	158	92	180	25	106	87
49	85	228	241	58	246	219	140	130	144	144	63	25	44	70	0	52	114	155	120	136	74	168	49
69	135	273	262	95	296	261	162	173	135	135	113	28	43	122	52	0	163	172	158	121	125	217	69
107	83	197	279	125	182	200	193	133	240	240	89	139	154	58	114	163	0	213	53	237	79	120	107
203	130	159	90	101	215	137	20	96	83	83	127	156	130	158	155	172	213	0	249	98	134	157	203
91	124	250	323	152	234	252	230	180	261	261	122	140	164	92	120	158	53	249	0	254	117	172	91
179	167	250	175	114	298	230	103	165	18	18	151	122	93	180	136	121	237	98	254	0	164	228	179
103	11	159	206	51	172	153	115	68	165	165	14	97	97	25	74	125	79	134	117	164	0	94	103
193	83	78	190	129	79	83	140	64	178	222	222	185	105	190	106	168	217	120	157	172	228	94	0
0	114	262	289	104	269	255	188	168	190	190	97	58	86	87	49	69	107	203	91	179	103	193	0
